2018-01-15 17:06:42 INFO  [main] us.codecraft.webmagic.Spider  - Spider search.51job.com started!
2018-01-15 17:07:32 INFO  [pool-1-thread-1] us.codecraft.webmagic.downloader.HttpClientDownloader  - downloading page success http://search.51job.com/list/000000,000000,0100,00,9,99,%2B,2,8.html?lang=c&stype=1&postchannel=0000&workyear=99&cotype=99&degreefrom=99&jobterm=99&companysize=99&lonlat=0%2C0&radius=-1&ord_field=0&confirmdate=9&fromType=&dibiaoid=0&address=&line=&specialarea=00&from=&welfare=
2018-01-15 17:07:32 INFO  [pool-1-thread-7] us.codecraft.webmagic.downloader.HttpClientDownloader  - downloading page success http://jobs.51job.com/shanghai/97829688.html?s=01&t=0
2018-01-15 17:07:32 INFO  [pool-1-thread-3] us.codecraft.webmagic.downloader.HttpClientDownloader  - downloading page success http://jobs.51job.com/guangzhou/75033535.html?s=01&t=0
2018-01-15 17:07:32 INFO  [pool-1-thread-9] us.codecraft.webmagic.downloader.HttpClientDownloader  - downloading page success http://jobs.51job.com/zhengzhou/97829417.html?s=01&t=0
2018-01-15 17:07:33 INFO  [pool-1-thread-5] us.codecraft.webmagic.downloader.HttpClientDownloader  - downloading page success http://jobs.51job.com/beijing/97829635.html?s=01&t=0
2018-01-15 17:07:35 INFO  [pool-1-thread-10] us.codecraft.webmagic.downloader.HttpClientDownloader  - downloading page success http://jobs.51job.com/zhongshan/97829712.html?s=01&t=0
2018-01-15 17:07:35 INFO  [pool-1-thread-8] us.codecraft.webmagic.downloader.HttpClientDownloader  - downloading page success http://jobs.51job.com/shanghai/97829754.html?s=01&t=0
2018-01-15 17:07:35 INFO  [pool-1-thread-6] us.codecraft.webmagic.downloader.HttpClientDownloader  - downloading page success http://jobs.51job.com/shanghai/97829496.html?s=01&t=0
2018-01-15 17:07:35 INFO  [pool-1-thread-2] us.codecraft.webmagic.downloader.HttpClientDownloader  - downloading page success http://jobs.51job.com/zhuhai/97829520.html?s=01&t=0
2018-01-15 17:07:35 INFO  [pool-1-thread-4] us.codecraft.webmagic.downloader.HttpClientDownloader  - downloading page success http://jobs.51job.com/changsha/97829486.html?s=01&t=0
2018-01-15 17:07:35 INFO  [pool-1-thread-1] us.codecraft.webmagic.downloader.HttpClientDownloader  - downloading page success http://jobs.51job.com/shenzhen/93571158.html?s=01&t=0
2018-01-15 17:07:36 INFO  [pool-1-thread-9] us.codecraft.webmagic.downloader.HttpClientDownloader  - downloading page success http://jobs.51job.com/beijing/97829176.html?s=01&t=0
2018-01-15 17:07:36 INFO  [pool-1-thread-5] us.codecraft.webmagic.downloader.HttpClientDownloader  - downloading page success http://jobs.51job.com/chengdu/88870405.html?s=01&t=0
